X,Y,OBJECTID,BUSINESS_ID,NAME,ADDRESS,CITY,STATE,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE_NUMBER
2049109.07509789,718791.387412459,1446692,10EF63F4-5056-A20B-FA2ABA1BD52A72BB,"XL SIDELINE, LLC",1016 INVESTMENT BLVD ,APEX,NC,27502,35.72487166,-78.83454276,19193872955
2082022.80388974,682370.714519054,1446693,10DD7DEB-1058-14BD-B40F144186CBE497,"HWY 55 BURGERS, SHAKES, &amp; FRIES",3421 N MAIN ST ,FUQUAY VARINA,NC,27526,35.62460903,-78.72399215,19195673007
2104495.00139931,775653.566010714,1446694,11056374-899F-A798-6087829993B5179F,LATIN QUARTERS,7335 SIX FORKS  RD ,RALEIGH,NC,27615,35.88069032,-78.64725808,19199008333
2111135.0376599,753005.63591297,1446695,110E1E5C-A811-A68A-34B211CA88A71F77,Arby's #7814,2601 Wake Forest RD ,RALEIGH,NC,27609,35.81840468,-78.62513234,19198326885
2095285.61496247,740602.543265134,1446696,110FC29B-C6B5-2C82-4A376391A25D5009,CASE DINING HALL,240 JETER DR ,RALEIGH,NC,27695,35.78448278,-78.67872874,19195152100
2101285.04587698,784434.184604302,1446697,10E3B019-E45C-6A2B-B7A3DB9F3521FDF5,Poppy Seed Market,8801-107 Lead Mine RD ,RALEIGH,NC,27615,35.90484309,-78.65799167,19198704997
2104597.31418681,740432.567227125,1446698,11048,Bruegger's Bagel Bakery #721,222-117 GLENWOOD AVE ,RALEIGH,NC,27603,35.78392897,-78.64733509,111111111111111
2156071.72797006,746526.625248969,1446699,11162B11-B128-14FC-31E5CEB56293B170,WAFFLE HOUSE #1279,7605 KNIGHTDALE BLVD ,KNIGHTDALE,NC,27545,35.80004488,-78.47367546,19192174112
2104545.56199373,741788.049752384,1446700,11207,Brooklyn Heights,605 Glenwood AVE ,RALEIGH,NC,27603,35.78765337,-78.64749335,111111111111111
2102880.20443206,722487.738615543,1446701,11419,Los Tres Vaqueros #2,435 CHAPANOKE RD ,RALEIGH,NC,27603,35.73464573,-78.65333581,111111111111111
2056357.06322657,740811.794487044,1446702,11080CC7-D654-1517-5E77B2CB01C523BF,THE CORNER TAVERN & GRILL,1303-03 NW MAYNARD RD ,CARY,NC,27513,35.78533307,-78.80998103,1111111111919
2081020.39611764,782018.085105792,1446703,1149E92F-113F-7D26-5A4FFD3E66E170B6,Arby's #6657,9221 Fairbanks RD ,RALEIGH,NC,27613,35.89837825,-78.72644123,19196764034
2145091.58523223,811656.905749291,1446704,11533,Backfins Crabhouse,110 S White  ST ,WAKE FOREST,NC,27587,35.97912263,-78.50961846,111111111111111
2130300.3457859,797621.138545305,1446705,11634540-F152-1361-31141526242A1DF3,Jumbo China,13200 Falls of Neuse RD ,RALEIGH,NC,27614,35.9407555,-78.55981965,19198618858
2060672.55787639,711258.992372304,1446706,116E4598-726F-F167-A6BCA48C0D11F8A9,MCDONALD'S #27548,3494 KILDAIRE FARM RD ,CARY,NC,27518,35.70411834,-78.79563566,19193639960
2052045.41436957,692931.24785988,1446707,1176893F-1422-201B-193949F379F53725,Quizno's,648 Holly Springs RD ,HOLLY SPRINGS,NC,27540,35.65381034,-78.82480349,111111111111111
2049059.25269099,744491.354385138,1446708,11877,Prestonwood Snack Bar,320 Prestonwood Pky ,CARY,NC,27513,35.79547778,-78.83456632,111111111111111
2089180.11011314,696497.619664133,1446709,118EAA48-8A96-11A0-B962115131B0B272,China Won,8109 Fayetteville RD ,RALEIGH,NC,27603,35.66336427,-78.69976409,19196629799
2051288.92277232,742810.826578215,1446710,11931AC8-6E33-A8E2-B902FFB96B7A6CE9,BACK 9 PUB,4220 NW CARY PKY ,CARY,NC,27513-8411,35.79085045,-78.82705749,19194623550
2107703.27057332,737984.914314047,1446711,11946,The Pour House Drink Stand,224 S BLOUNT ST,RALEIGH,NC,27601-1408,35.77717382,-78.63689319,111111111111111
2069124.92318948,742821.160218969,1446712,119C7464-EC3A-5C90-BBB9FCF47C655585,HIMALAYAN NEPALI CUISINE,746 E CHATHAM ST ,CARY,NC,27511,35.79077863,-78.76691591,19194660550
2125615.51690099,770388.27306363,1446713,11CB05FB-BE0E-A9E2-6BD99AC14041D1A0,STARBUCKS #8529,5959 TRIANGLE TOWN  BLVD ,RALEIGH,NC,27615,35.86599856,-78.57603863,19197922227
2124399.67812531,767524.857202545,1446714,11CD9A77-E76D-8CE2-8AA8A9257DE58C0A,MONA PITA MEDITERRANEAN GRILL,5260 CAPITAL BLVD ,RALEIGH,NC,27616,35.85814638,-78.580183,19194316500
2052045.41436957,692931.24785988,1446715,11D0CE2D-E2A5-1083-AAB6D57A7DB50406,China Best,632 Holly Springs RD ,HOLLY SPRINGS,NC,27540,35.65381034,-78.82480349,111111111111111
2112546.69920665,713078.363733545,1446716,116A52F7-1422-201B-19862EE247191797,Arby's #6335,1300 E 5th AVE ,GARNER,NC,27529,35.70869796,-78.62088507,19196622241
,,1446717,11752,US AIRWAYS CLUB,2400 TERMINAL BLVD ,RALEIGH,NC,27623,,,111111111111111
2061315.04248381,670820.307829887,1446718,117AA727-1100-178D-CBD6C473451776C6,AVIATOR SMOKEHOUSE,525 Broad  ST ,FUQUAY VARINA ,NC,27526,35.59301324,-78.79375457,19195672337
2057670.29583631,659640.490622625,1446719,11837200-AA38-6721-3BB117E0C1C4E631,MCDONALDS #28653,1409 MAIN ST ,FUQUAY VARINA,NC,27526,35.56231733,-78.80608783,19195523190
2116960.87968273,704472.434095055,1446720,11F12CBE-F016-1203-9B7713745444749C,"ANDY'S BURGERS, SHAKES, &amp; FRIES ",239 TIMBER DR ,GARNER,NC,27529,35.68500723,-78.60613102,19197792111
2045365.14853065,752897.714540884,1446721,11FC3AFA-C459-B41F-DF7EA001D48E0030,Smithfield Chicken & Bar-B-Que #95,3578 Davis DR ,MORRISVILLE,NC,27560,35.81858861,-78.84697957,19194682607
2145761.76991548,745289.926934958,1446722,1203FA0F-15C8-1394-17A014C9C61EB956,Chili's Grill and Bar #1183,6605 Knightdale BLVD ,KNIGHTDALE,NC,27545,35.79679257,-78.50846405,19192610167
2069499.6209309,756875.184276208,1446723,11C40812-1060-9D6F-AE04129347F2A7D2,"Umstead Hotel &amp; Spa Food Service",100 Woodland Pond ,CARY,NC,27513,35.82938634,-78.76554053,19194474000
2096087.1031889,738375.815435126,1446724,120A3868-5F88-9B27-A2D45882B8924B46,Ba-Da Wings,2161 Avent Ferry RD ,RALEIGH,NC,27606,35.77835817,-78.67605091,19198323902
2047242.80159947,766655.506579041,1446725,120E1727-B993-681E-4AB17E70A66B85B9,DAILY GRIND,10970 CHAPEL HILL RD ,MORRISVILLE,NC,27560,35.85637651,-78.84057157,19198648775
2087573.09725106,755539.812275052,1446726,1211CBE6-5056-A20B-FA5CA1452FE9AB92,FIREHOUSE SUBS #1138,4111 ED DR ,RALEIGH,NC,27612,35.82558522,-78.70458274,19197837102
2066578.44698323,671732.455611885,1446727,12181BF3-E7D2-14C8-0862573E7432ACC7,Mt Fuji,1311 E Broad ST ,FUQUAY VARINA,NC,27526,35.59548799,-78.77604319,19195571888
2053145.59852089,732909.590475217,1446728,121B4F3B-1289-AA2E-4A2513621F4F6FD8,Tangerine Cafe,2422 SW Cary PKY ,CARY,NC,27513,35.76363975,-78.82085718,19194688688
2045726.39715198,752727.976363301,1446729,1228358E-A6F1-1720-8C3FE2A44EB654E9,"ANDYS BURGERS SHAKES &amp; FRIES",3504 DAVIS DR ,MORRISVILLE,NC,27560,35.81812076,-78.84576194,19194650422
2065063.01628706,747880.329234466,1446730,122ADDD3-FA95-14B2-02CED2760FF2C1E3,THE CARY CAFE,212 GRANDE HEIGHTS DR ,CARY,NC,27513,35.804703,-78.7805746,19194699415
2037800.79489298,726530.639322385,1446731,122E691C-5056-A20B-FACF1B40502F3EAB,BELGIAN CAFE,1232 W WILLIAMS ST ,APEX,NC,27502,35.74617982,-78.87260887,19193725128
2181072.73013331,729295.068176717,1446732,12306CA5-5E18-9A9C-845686BB2BA12119,"Ralph's Grocery &amp; Deli/Grill",2317 Eagle Rock RD ,WENDELL,NC,27591,35.75231212,-78.38972318,19193662262
,,1446733,1232F0E3-5F90-F07F-45A9E7125C096F49,GYPSYS SHINY DINER,1550 BUCK JONES RD ,CARY,NC,27511,,,19194693663
2107147.60895498,737768.825835466,1446734,12457BF5-F77C-2B3E-A94626CE00F16883,BITTERSWEET,16 E MARTIN ST ,RALEIGH,NC,27601,35.77658573,-78.63876916,19199773829
2104433.36635198,718339.364366382,1446735,1246C801-5056-A20B-FAF9F9185CF25974,BALI-HAI,1571 US 70 HWY W ,GARNER,NC,27529,35.72323377,-78.64815188,19842005100
2124732.54491365,734438.337417722,1446736,12551,Subway #2615,3416 POOLE RD ,RALEIGH,NC,27610-2918,35.76724571,-78.57953261,111111111111111
2063102.64881673,741245.680430293,1446737,1255DD46-5056-A20B-FADDB1395CF9919E,"MATTHEWS HOUSE CAFE &amp; CATERING",317 W CHATHAM ST ,CARY,NC,27511,35.78648749,-78.78723389,19194671944
2069912.40028906,736177.437614053,1446738,12556,Shortie's Out of Sight Cafe,975 Walnut ST,RALEIGH,NC,27511,35.77252128,-78.76431379,111111111111111
2052231.00487764,766428.910575554,1446739,125E0F75-7254-92C5-785511D99C945655,Bojangles #37,1000 Claren CIR,MORRISVILLE,NC,27560,35.85573083,-78.82373946,19194607171
2108299.34877747,742784.646184385,1446740,12606D88-5056-A20B-FABC20ECA33DA0FC,STANDARD FOODS,205 E FRANKLIN ST ,RALEIGH,NC,27604,35.79035401,-78.63482408,19198184974
2037632.05441681,726173.518317461,1446741,1261A27C-74C9-58B7-FB57ABED4608E338,Panda Express #1352,1000 Beaver Creek Commons DR ,APEX,NC,27502,35.74519929,-78.87317907,19193626369
2089872.87447564,697124.784420297,1446742,1261ED73-DBC1-8008-313493D0AD1D67F6,Jersey Mike's #3042,7949 Fayetteville RD,RALEIGH,NC,27603,35.66508155,-78.69742539,19196610111
2134189.97284915,743725.021600217,1446743,126B09EF-76C5-14C1-0924154CCC9CC60A,DQ Grill and Chill #41609,5260 New Bern AVE ,RALEIGH,NC,27610,35.79264454,-78.54750981,19197920127
2045726.39715198,752727.976363301,1446744,127318E7-14CF-FBAF-4341170F855920B5,MORRISVILLE DELI,3524 DAVIS DR ,MORRISVILLE,NC,27560,35.81812076,-78.84576194,19193803767
2110894.1916849,753711.662716135,1446745,126909A7-120F-101B-F94F10A74EC8B093,JUMBO CHINA,404-183 E SIX FORKS RD ,RALEIGH,NC,27609-7869,35.82034681,-78.62593575,19195468858
2091769.62986848,744215.460579962,1446746,127E751E-5056-A20B-FA5DA14C288A696F,WAFFLE HOUSE #378,3909 HILLSBOROUGH ST ,RALEIGH,NC,27603,35.79443916,-78.69054542,19198331247
2104710.38384256,775612.386631131,1446747,128FB42F-BD6D-1793-69A08B8D4A165612,NEW GRAND ASIA,7371 SIX FORKS  RD ,RALEIGH,NC,27615,35.88057509,-78.64653152,111111111111111
2136358.87828822,801175.310242712,1446748,12710175-CB1B-15ED-1D328B502B7A6011,"ANDY'S BURGERS, SHAKES, & FRIES",11216-106 CAPITAL BLVD ,WAKE FOREST,NC,27587,35.95044368,-78.53929729,19195549747
2103243.51276056,781976.344375625,1446749,12903B17-7644-F0F5-407914433970878E,Chick-fil-A #1963,8661 Six Forks RD ,RALEIGH,NC,27615,35.89807227,-78.65140772,19198486715
2103051.98099139,718472.412000552,1446750,12910F57-A907-9A8A-80BADC0952CDF83E,Zaxby's Restaurant,4150 FAYETTEVILLE RD,RALEIGH,NC,27603-3606,35.72361266,-78.65280432,19196617772
2114832.57816507,744247.471014634,1446751,1278E474-5BE8-6D81-E17BD3DD16826553,Lam's Garden Restaurant,1100-113 Raleigh BLVD ,RALEIGH,NC,27610,35.79430477,-78.61277558,19198282118
,,1446752,12803,GORDON BIERSCH,2400 JOHN BRANTLEY BLVD ,RDU AIRPORT,NC,27623,,,111111111111111
2064646.88686998,736467.268727303,1446753,1291B65A-F78D-1574-DD8E1227B665051A,ATLAS CUISINE.,914 KILDAIRE FARM  RD ,CARY,NC,27511-3923,35.77335058,-78.7820625,19193083306
2056057.80660723,740985.205557555,1446754,1291FBA8-1805-186E-937613F25B65F04B,"THE CORNER TAVERN &amp; GRILL",1301 NW MAYNARD  RD ,CARY,NC,27513,35.78581105,-78.81098892,19194600088
2088277.45509431,766204.684646055,1446755,12942085-5056-A20B-FAC88A7CCB887A1C,DOS TAQUITOS,6101 GLENWOOD AVE ,RALEIGH,NC,27612,35.85487832,-78.70209872,19197873373
2091018.06313014,752341.510272712,1446756,12A7AE02-5056-A20B-FACA72873B490B29,CHICK-FIL-A #03376,3770 LAKE BOONE TRL ,RALEIGH,NC,27607,35.81676997,-78.692995,19194202471
2038507.43193115,740569.153568134,1446757,12ACA07B-D946-A155-296C46706D556878,HIGHCRAFT BEER MARKET,2716 NC 55 HWY ,CARY,NC,27519,35.78474547,-78.87016558,19192676593
2199730.76007439,754508.796292469,1446758,12C14274-1670-122A-ED39C62237E611D7,Good Taste Chinese Restaurant,532 W Gannon AVE ,ZEBULON,NC,27597,35.8212487,-78.32626437,19194041218
2044709.23251964,754202.829712793,1446759,12C959E9-5056-A20B-FA24A04FB308FEA0,FOOD LION #2196 DELI,3609 DAVIS DR ,MORRISVILLE,NC,27560,35.82217686,-78.84918533,19194694195
2070149.75972249,735066.093380049,1446760,12DAC2A0-BB25-CD7B-E93CD3E7AACF865E,"Five Guys Burgers &amp; Fries #NC0144",712 SE Maynard RD ,CARY,NC,27511,35.76946653,-78.76352254,19194677577
2042054.72011214,759094.585021138,1446761,12ED9BCB-D5EB-12F0-E885EF981BC94C01,Randy's Pizza,4129 Davis DR ,MORRISVILLE,NC,27560,35.8356265,-78.85811603,19194683737
2137703.14298815,814419.192875624,1446762,12ECC03D-5056-A20B-FA17359351256942,DON JULIO MEXICAN RESTAURANT,12516-104 CAPITAL BLVD ,WAKE FOREST,NC,27587,35.98680854,-78.53454582,19842351537
2065091.99490364,741689.199556381,1446763,12EE94A7-6D9C-A367-8A5E958D9DA61E5C,TAIPEI AUTHENTIC CHINESE CUISINE,121 E CHATHAM ST ,CARY,NC,27511,35.78769406,-78.78052303,19193885885
2119111.59126057,752377.724767208,1446764,12F1FA01-1465-87E8-1C2216229E77FD7E,WAFFLE HOUSE #725,2624 WESTINGHOUSE BLVD ,RALEIGH,NC,27604-2471,35.81659394,-78.59823562,19198335954
2098409.8052364,741902.891386211,1446765,130627C8-98E5-6336-EEE66A3339962132,SHANGHAI EXPRESS,2502 HILLSBOROUGH ST ,RALEIGH,NC,27607,35.78802697,-78.66818044,19197549797
2135810.93089332,812249.905219465,1446766,13092C0D-1041-1333-F4A614B161E3451A,SUBWAY #3726,12233 CAPITAL BLVD ,WAKE FOREST,NC,27587-6200,35.98087356,-78.54097555,19195568622
2059445.42253539,666577.665068462,1446767,131239D2-5056-A20B-FA4BCE6F9D7A1C31,FAINTING GOAT BREWING COMPANY,330 S MAIN ST ,FUQUAY-VARINA,NC,27526,35.58136729,-78.80007214,19193467915
2064093.62780589,742063.622692049,1446768,13160,Pure Gold Club Drink Stand,301 N HARRISON AVE,CARY,NC,27513-4557,35.78872873,-78.78388657,111111111111111
2128653.17814848,767110.346220553,1446769,131DCD95-D982-714E-9BB092822FC23677,BODY OF CHRIST CHURCH DREAM CENTER,5616 FOX RD ,RALEIGH,NC,27616,35.85695738,-78.56583482,19188721931
2113924.12788223,764438.082536221,1446770,1321AB74-CDE1-10B5-32C2F55CED375B39,Falls Tap Room,5009 FALLS OF NEUSE RD ,RALEIGH,NC,27609,35.84978294,-78.61557526,111111111111111
2094502.97512357,767411.982100219,1446771,133A8A6C-1657-ECA0-18E0DBA732B14C1E,Hardee's #1206,5601 Creedmoor RD ,RALEIGH,NC,27612,35.8581419,-78.68107712,19197814332
2112483.20720765,714499.752294958,1446772,1342994F-F0D9-139D-9056963F20F4E175,Hardee's #1189,100 Vandora Springs RD ,GARNER,NC,27529,35.71260367,-78.62108066,19197727209
2130529.06416048,745809.533507302,1446773,12F1400E-9F85-E811-FE4BF2142DB73174,Kome Asian Cuisine,4551-130 New Bern AVE ,RALEIGH,NC,27610,35.79841645,-78.5598231,19192126666
2056551.92372923,740643.029732719,1446774,13447CB9-173A-16EC-D4AA19A5846F4252,BROOKLYN BOYS PIZZERIA,1260 NW Maynard RD ,CARY,NC,27513,35.7848684,-78.80932512,19193193232
2087281.22185056,755489.96558997,1446775,132C81F7-5056-A20B-FA4B44D5AD91B3E0,JERSEY MIKE'S #349,3201-139 EDWARDS MILL RD ,RALEIGH,NC,27612,35.82545067,-78.70556784,19842025627
2070323.66685498,735783.104413211,1446776,132F3B95-CD64-E049-186B124737A6CB4B,Pei Wei Asian Diner #0116,1107 -101 Walnut ST,CARY,NC,27511,35.77143524,-78.76293052,19193370050
2105745.02711448,759822.068474293,1446777,1344DC55-CF8A-11E1-BBB3CD48D7E7DB5B,Mura At North Hills,4121 Main At North Hills ST ,RALEIGH,NC,27609,35.83718561,-78.64323049,19197817887
2037868.15991573,725644.393063381,1446778,13455ACE-5056-A20B-FA4810913766BCE8,"NOODLES &amp; COMPANY #866",1055 BEAVER CREEK COMMONS DR ,APEX,NC,27502,35.74374477,-78.87238568,19193629153
2047774.1387914,687853.361362129,1446779,1351D77D-1355-BFB3-400E6556F53D09DB,CHINA UNO,308  VILLAGE WALK  DR ,HOLLY SPRINGS,NC,27540,35.63987917,-78.83920922,19195579888
2137932.59692556,800652.072444052,1446780,1355603A-14FD-8BF8-913CA2C79A0B279A,Arby's,2104 S Main ST ,WAKE FOREST,NC,27587,35.94898611,-78.5339887,19195566724
2151842.56812131,744948.213707626,1446781,13588,LAS FINCAS,903 N SMITHFIELD RD ,KNIGHTDALE,NC,27545,35.79576936,-78.48796476,111111111111111
2094535.90222307,781756.205708295,1446782,13541,Oliver Twist Tapas Lounge,8111-137 Creedmoor RD ,RALEIGH,NC,27613,35.89754797,-78.68081035,111111111111111
2044749.95980039,695048.184570879,1446783,13634463-5056-A20B-FA3153397BCF0080,"CHILI'S GRILL &amp; BAR #1566",111 GRAND HILL PL ,HOLLY SPRINGS,NC,27540,35.65965931,-78.84935077,19195577841
2130300.3457859,797621.138545305,1446784,1376F467-5F3B-FDED-BEF8FD05579810FD,HAYASHI JAPANESE RESTAURANT,13200 NEW FALLS OF NUESE RD ,RALEIGH,NC,27614,35.9407555,-78.55981965,19195540508
2059356.94075698,757095.189085543,1446785,137E370F-5056-A20B-FAF49E65ECC1A07B,METLIFE 1 JUICE BAR,101 METLIFE WAY ,CARY,NC,27513,35.83005175,-78.79975563,19199075617
2066106.7655119,669905.863464549,1446786,138D98F4-1030-845B-81E4CC0174BD70E7,GOLDEN CHINA,1324 N MAIN ST ,FUQUAY VARINA,NC,27526-2617,35.59047244,-78.77764359,19195529397
2098273.02073306,699679.751095131,1446787,1396FDA8-1749-1448-B4D48A3C3364F60B,TAVERN ON THE GREEN,565 COMPETITION RD ,RALEIGH,NC,27603,35.67202739,-78.66911618,19198966330
2082253.38348106,741063.094181299,1446788,13B29D63-E9F4-14C3-64C4A456644C7EFB,Hardee's #1207,5639 Hillsborough ST ,RALEIGH,NC,27606,35.785856,-78.72266449,19198590607
2101647.17605823,784201.731985211,1446789,13BD246E-B337-12BD-FF1C160B344A80C4,New Eastern Buffet,9650 Strickland RD ,RALEIGH,NC,27615,35.90420107,-78.65677159,19198486670
2088058.29181872,766805.66310288,1446790,13A8F38F-C980-7D9D-2AB9F1C03FD64D9C,CAJUN CRAB HOUSE,6204-120 GLENWOOD  AVE ,RALEIGH,NC,27612,35.85653115,-78.70283224,19197817599
2045726.39715198,752727.976363301,1446791,13D531F0-B946-12D6-78C3EC64AFE17A6D,Inchin's Bamboo Garden,3532 Davis DR,MORRISVILLE,NC,27560,35.81812076,-78.84576194,19194576705
2047256.74087606,766179.092833713,1446792,13D53D00-12EA-1078-510F1377D1C7CE08,HYATT HOUSE FOODSERVICE,10962 CHAPEL HILL RD ,MORRISVILLE,NC,27560,35.85506763,-78.84052711,19193885355
2052045.41436957,692931.24785988,1446793,13DE1BDC-66EE-19C3-A0AC911834FBE245,CHINA BEST,632  HOLLY SPRINGS RD ,HOLLY SPRINGS,NC,27540,35.65381034,-78.82480349,19195770888
2064135.80751157,742506.596215546,1446794,13E63639-13DF-13EB-F1A0679523BCA5CF,Bosphorus Restaurant,329 N Harrison AVE ,CARY,NC,27513,35.78994545,-78.78374109,19194601300
2066898.84004323,671107.283961967,1446795,1401C278-9748-837E-882812F97DF7DD56,GOLDEN CORRAL # 2501,1420 E BROAD ST ,FUQUAY VARINA,NC,27526,35.59376837,-78.77497022,19195527604
2055980.14239249,747813.822805792,1446796,140C04E7-5056-A20B-FAACA5F5F308ED26,FOOD LION #1514 DELI,9567 CHAPEL HILL RD ,MORRISVILLE,NC,27560,35.8045716,-78.81120699,19194621542
2053220.24764982,766961.221846879,1446797,14290AB6-9B18-110B-1386154418D6B9B6,DELHI DARBAR INDIAN CUISINE,962 AIRPORT  BLVD ,MORRISVILLE,NC,27560,35.85718833,-78.82039789,19194603339
2118015.35231131,763886.272616208,1446798,142A516C-FB9F-8C80-B1E41398540DF636,Seoul Garden Restaurant,4701-131 Atlantic Ave,RALEIGH,NC,27604,35.8482227,-78.60177748,19198509984
2091720.48167281,752742.964522302,1446799,144BBB6A-1098-124F-E31114C42F37FFB8,Chef Mario,"2610 Wycliff RD, SUITE 23",RALEIGH,NC,27607,35.81786688,-78.69062153,19197814141
2104852.66767873,775988.247756049,1446800,142BDAD2-5056-A20B-FA13F925919C6685,HERO'S PUB,7440-8 SIX FORKS RD ,RALEIGH,NC,27615,35.88160626,-78.64604669,19197065750
2105763.82957031,721127.683920965,1446801,145,HOPE CAFE,201 TRYON RD ,RALEIGH,NC,27603,35.73088117,-78.64363571,111111111111111
2111792.70530781,781029.759326547,1446802,1443BAB5-5056-A20B-FA5BB7DBD520C4BA,FRESH LEVANT BISTRO,8450-106 HONEYCUTT RD ,RALEIGH,NC,27615,35.89538596,-78.62255458,19842003999
2116735.52219382,764765.585818216,1446803,145C7578-103F-1307-94689E421D1F11D1,1705 Prime Catering and Events,1705 E Millbrook RD ,RALEIGH,NC,27609,35.85065239,-78.60608423,19198502340
2116975.75530915,738580.912137792,1446804,145D0C97-5056-A20B-FAA5557BEDD1E7F5,HIBACHI ASIAN DINER,2004 NEW BERN AVE ,RALEIGH,NC,27610,35.778714,-78.60562461,19195941772
2069921.65781648,742532.303185135,1446805,145D4445-6B40-1313-274E60C50A004F99,Taqueria Rancho Grande,1401 SE Maynard RD ,CARY,NC,27511,35.78997989,-78.7642317,19194694245
2064172.81924856,747445.121771544,1446806,145F3FA2-C44C-B2CF-88D1A09CF0449CDD,KFC/Taco Bell #J120104,1011 N Harrison AVE,CARY,NC,27513,35.80351274,-78.78357999,19194676318
2112354.84361923,739088.455414042,1446807,14652A77-DED0-1FB3-A4C658ABB16C477E,KFC #J120100,1221 New Bern AVE,RALEIGH,NC,27610,35.7801578,-78.621197,19198287460
2048121.83593065,713895.547138542,1446808,14699CE7-16EA-107F-5785A741541502FF,WAFFLE HOUSE #1302,1417 E WILLIAMS ST ,APEX,NC,27539-7700,35.71142555,-78.83789587,19193639137
2045499.00653064,753816.65791297,1446809,146ADAE0-AAC4-D8A1-E80B7560649D44ED,TRA'LI,3107 GRACE PARK  DR ,MORRISVILLE,NC,27560,35.82111262,-78.84652326,19196519083
2058398.23073214,674980.258827552,1446810,14762D8A-5056-A20B-FAC4F220A8E856C0,HARDEE'S #1655,1560 N BROAD ST ,FUQUAY-VARINA,NC,27526,35.60445873,-78.80353813,19195529772
2119024.60488598,726574.793105468,1446811,597EC433-5056-A20F-9E687AB721B77C3D,Oak City Fish and Chips,"2822 New Birch Dr, Ste 102",RALEIGH,NC,27610,35.74570711,-78.59888069,19842004554
2204565.15755782,780047.943704888,1446812,0C41A1B2-5056-A20F-9EBB24178B08DAA3,Zebulon Country Club,2424 Pearces RD ,ZEBULON,NC,27597,35.89131767,-78.30935806,19192698311
2140098.83340673,802259.07776022,1446813,36438DBC-B339-92E3-2F5ABA5931586B38,First Watch Daytime Cafe #580,2808-105 Rogers RD ,WAKE FOREST,NC,27587,35.95337257,-78.52664419,19195695763
2135090.59473556,806939.904356554,1446814,D95A1BD9-5056-A20F-9E3537748B90696E,Firehouse Subs #1517,11704 Retail DR ,WAKE FOREST,NC,27587,35.96629568,-78.5434927,19195561010
2048209.72125356,688195.363302797,1446815,C155A714-EB50-845E-A330C8704310E525,Tropical Smoothie Cafe,409 Village Walk DR ,HOLLY SPRINGS,NC,27540,35.64081684,-78.83774133,19195867130
2051403.73717523,764659.166411638,1446816,BFB86FED-5056-A20B-FA09804E823B019E,GODAVARI TRULY SOUTH INDIAN,100-108 JERUSALEM DR ,MORRISVILLE,NC,27560,35.85087294,-78.82654162,19192346950
2042054.72011214,759094.585021138,1446817,A6262398-5056-A20B-FA0147698C0065F1,TWO GUYS GRILLE,4149 Davis DR ,MORRISVILLE,NC,27560,35.8356265,-78.85811603,19194629336
2080762.86251198,784658.246492133,1446818,9EC4C9D0-AE3B-CB27-94F9CEC42B09A147,Publix 1551 Deli,9640 Leesville RD ,Raleigh,NC,27613,35.90563318,-78.72728627,19198483480
2045726.39715198,752727.976363301,1446819,35E40826-C3B4-F542-20B205C92E611D91,BUNS BARN,3524 DAVIS DR ,MORRISVILLE,NC,27560,35.81812076,-78.84576194,
2070754.46225323,726380.088770464,1446820,42088ABF-FC8E-65E2-7D955D7C892346D2,KEBAB SKEWER,6446 TRYON RD ,CARY,NC,27511,35.74559939,-78.7615544,19193221535
2060407.02691139,712348.743801713,1446821,816A0E76-5056-A20F-9ED1102146AE3B43,FRIDA'S PATIO MEXICAN CUISINE,3470 KILDAIRE FARM RD ,CARY,NC,27518,35.70711378,-78.79652253,19192679477
2110518.30398522,751030.544718802,1446822,D9FD89D5-5056-A20F-9E072A9DAE127B53,Venture Pizza,2320-114 Bale ST ,RALEIGH,NC,27608,35.812985,-78.62723763,19192149871
2134171.63561548,718420.166042045,1446823,53B9B1FB-BF65-A222-DD838B156704194C,Hibachi 88,6213 Rock Quarry RD ,Raleigh,NC,27610,35.72312495,-78.54796019,19196628899
2111141.17806756,749056.082460374,1446824,AF381045-EE73-B4C1-B6DC845E99BBF284,JERRY'S GRILL,813 E Whitaker Mill RD ,RALEIGH,NC,27608,35.8075542,-78.62516193,19198327561
2056551.92372923,740643.029732719,1446825,85706AC6-5056-A20B-FA6E0CCCB34E4976,PIZZERIA VERITAS,1260 NW Maynard RD ,CARY,NC,27513,35.7848684,-78.80932512,19193193232
